@relation whatever
@attribute sentiment_polarity real
@attribute sentiment_subjectivity real
@attribute absPolarity real
@attribute and {True, False}
@attribute a {True, False}
@attribute get {True, False}
@attribute i {True, False}
@attribute my {True, False}
@attribute drunk {True, False}
@attribute to {True, False}
@attribute the {True, False}
@attribute was {True, False}
@attribute you {True, False}
@attribute getdrunk {True, False}
@attribute imdrunk {True, False}
@attribute stilldrunk {True, False}
@attribute gotdrunk {True, False}
@attribute yourdrunk {True, False}
@attribute 1 real
@attribute 2 real
@attribute L {True, False}
@data
0.33,0.44,0.33,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,False
-0.08,0.75,0.08,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-29501.643986926832,69160.95062020504,False
-0.08,0.75,0.08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False
0.14,0.48,0.14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.07,0.58,0.066666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.27,0.35,0.26666666699999997,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.8,0.33,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.42,0.5,0.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.38,0.5,0.375,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,False
0.33,0.0,0.33,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,False
-0.13,0.33,0.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.0,0.0,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False
0.65,0.7,0.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.33,0.75,0.33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.11,0.21,0.11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.55,0.53,0.5527777779999999,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,False
0.17,0.32,0.166666667,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.333333333,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.64,0.83,0.64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.33,0.58,0.33,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-28582.972240908875,69393.42179915436,False
0.33,0.5,0.33,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,0.0,0.0,False
0.19,0.43,0.19,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.5,0.333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.8,1.0,0.8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.17,0.3,0.17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.13,0.67,0.125,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,-70919.04903718673,50985.667816003835,True
-0.25,1.0,0.25,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.45,0.85,0.45,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.09,0.57,0.094444444,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,-70919.04903718673,50985.667816003835,True
0.07,0.85,0.06875,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,-70919.04903718673,50985.667816003835,False
-0.17,0.93,0.166666667,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-90016.10767631565,125041.72696679158,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,-28582.972240908875,69393.42179915436,True
-0.15,0.65,0.15,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,-99502.0212780956,120379.08961515818,True
-0.25,0.53,0.25,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,False
-0.5,1.0,0.5,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,-70919.04903718673,50985.667816003835,False
0.19,0.73,0.187946429,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.57,0.93,0.566666667,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,-70919.04903718673,50985.667816003835,True
-0.21,0.77,0.2125,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.08,0.64,0.075,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,-119740.39165724075,194635.14611179387,True
-0.63,1.0,0.625,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.07,1.0,0.066666667,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
0.0,0.56,0.0,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,-48821.34262005401,143649.47829579003,True
-0.5,1.0,0.5,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-95305.78172683321,122804.08024136818,True
-0.3,0.56,0.3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,False
-0.25,0.53,0.25,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,True
-0.42,0.77,0.41666666700000005,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,True
-0.25,0.53,0.25,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,True
-0.18,0.73,0.175,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.25,1.0,0.25,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.03,0.6,0.033333333,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.16,0.78,0.16,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,-100420.69302411357,120146.61843620887,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.15,0.53,0.15,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,-90016.10767631565,125041.72696679158,True
-0.43,0.6,0.425,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,-70919.04903718673,50985.667816003835,False
-0.25,0.75,0.25,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,0.0,0.0,True
-0.38,0.69,0.375,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,True
0.1,0.8,0.1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.4,0.77,0.4,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,-70919.04903718673,50985.667816003835,True
0.15,1.0,0.15,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.26,0.68,0.2625,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.5,1.0,0.5,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.08,0.77,0.075,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,True
0.0,0.5,0.0,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.08,0.15,0.083333333,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,-123936.63120850314,192210.15548558388,True
-0.34,0.65,0.34166666700000003,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,-95305.78172683321,122804.08024136818,True
-0.33,0.85,0.325,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,-70919.04903718673,50985.667816003835,True
0.07,0.62,0.066666667,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,-99502.0212780956,120379.08961515818,True
0.13,0.47,0.125,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.2,0.97,0.2,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-90016.10767631565,125041.72696679158,False
-0.24,0.64,0.235,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,-70919.04903718673,50985.667816003835,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-90016.10767631565,125041.72696679158,False
-0.3,0.55,0.3,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,-99502.0212780956,120379.08961515818,True
0.1,0.67,0.10416666699999999,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.5,1.0,0.5,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,-99502.0212780956,120379.08961515818,True
-0.25,0.58,0.25,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.25,0.53,0.25,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,True
-0.18,0.68,0.18095238100000002,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,-119740.39165724075,194635.14611179387,True
-0.08,0.78,0.083333333,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.25,0.7,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.26,0.82,0.2625,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.63,1.0,0.625,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.2,0.6,0.2,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.5,1.0,0.5,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-70919.04903718673,50985.667816003835,False
-0.25,0.83,0.25,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
0.17,0.6,0.166666667,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
0.07,0.64,0.065,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,-123888.75396774209,192197.50204052252,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.4,0.95,0.4,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.23,0.41,0.225,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,-95353.65896759427,122816.7336864295,True
-0.12,0.5,0.12121212099999999,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.25,0.5,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,-70919.04903718673,50985.667816003835,True
-0.33,0.7,0.328125,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.25,0.81,0.25,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.5,1.0,0.5,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.13,0.93,0.125,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.0,1.0,0.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,-70919.04903718673,50985.667816003835,True
-0.43,0.69,0.433333333,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-119740.39165724075,194635.14611179387,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.25,0.81,0.25,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.5,1.0,0.5,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,-118599.07991722452,194435.14876594592,False
0.08,0.96,0.083333333,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,-99502.0212780956,120379.08961515818,True
0.05,0.64,0.05,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,-70919.04903718673,50985.667816003835,False
-0.25,0.53,0.25,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,-95353.65896759427,122816.7336864295,False
-0.5,1.0,0.5,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.0,0.75,0.0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,-70919.04903718673,50985.667816003835,True
0.15,0.88,0.15,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.22,0.47,0.218518519,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
